age,monthly_spend,days_since_last_order,support_tickets,tenure_months,churn
29,153.8270147381329,13.548532785627794,1,69,0
39,42.34743517610637,53.06441892925732,1,64,0
48,104.75378769190283,4.0322950505554775,2,2,0
56,160.38742954075286,7.098107209852975,0,63,0
65,61.941867025069115,1.9887793145559165,1,79,0
30,129.16731339136692,0.8211730456963308,0,49,0
35,122.63898012424013,9.54508802431887,2,73,0
71,188.5752128142641,14.376854763949085,4,39,0
43,110.7945522755345,51.687102305770466,2,73,0
31,113.1359760649972,106.62636451656266,0,29,0
74,154.19839012658753,44.47141657641433,0,34,0
43,66.94605327802621,8.299936889048096,4,9,0
74,111.16467173796565,1.6482719021435182,2,12,1
70,101.77099956637957,93.9453836341504,1,17,0
69,114.44352749179599,22.40973502702194,0,23,0
51,153.93625795851352,24.67789405980116,0,86,0
63,142.16645940328692,93.23001725800059,1,26,0
72,90.05270765885295,60.241888968444876,0,43,0
33,125.4679681330885,17.942170511754885,3,21,0
20,179.61766456402097,76.38329102257741,5,51,0
36,86.74537204810778,2.9663214975330012,2,30,0
54,125.8066712158805,2.689343930121566,0,40,0
49,112.27357292245486,0.5526144346793007,1,9,0
22,117.47979936652892,5.451945625417861,1,61,0
49,54.773695110023965,34.30482357568275,1,33,0
27,176.4305141724882,41.69512150038577,3,78,0
46,89.02592396447267,0.47475614205917216,2,119,0
50,161.04287880614132,30.782600684757377,0,58,0
54,95.14493567809956,24.28342785438524,2,61,0
41,94.97981392416959,14.651048527997883,0,99,0
41,168.52493001861868,10.182645185339235,6,41,0
56,159.75538413911698,15.691191790326235,1,17,0
60,128.34663595855932,51.04516350374313,2,86,0
64,150.44602199225278,5.602248057343155,2,78,0
37,108.457888789744,34.71653084127451,1,56,0
42,119.6652948912444,0.1332142823367936,5,47,0
36,93.53502430144724,54.473358718021935,1,4,0
48,156.1625979720104,9.599846193455837,2,67,0
25,92.2634667533059,7.557160545874144,1,66,0
42,179.40625379751413,2.6230767134275363,1,62,0
28,107.36663326720702,21.592247032432763,1,37,0
48,120.82034256065337,41.04582325936987,1,19,0
66,150.34912082617336,17.609708697700015,1,68,0
74,120.95457684758328,0.723807116183641,5,74,0
43,108.08366742858759,56.72892379575686,1,21,0
21,118.79906208766114,22.329764224820014,3,15,0
30,155.75273414230335,0.3132060993771,2,58,0
23,93.48591111453177,22.039120482425414,2,6,0
61,114.95051970906941,0.7685660427005825,2,24,0
74,120.41146909349901,108.57838376208821,1,76,0
49,154.58340782110625,30.51384730857103,2,36,1
28,116.00618504514254,3.048435572698886,0,55,0
19,192.3319637797489,58.37283055698932,1,82,0
73,113.7384568913962,7.505790701286136,1,22,0
36,110.4926544637888,19.67538378783234,2,28,0
24,113.15871513529073,10.31642498434436,2,36,0
28,67.3343428536796,1.5433388064549296,3,50,0
32,78.5309261296526,0.7666891794562247,2,67,0
55,98.77332441043627,34.30131618322306,2,9,0
68,165.4331939540052,7.875645925833431,1,57,0
33,118.6749576255196,11.759184563482416,1,82,0
57,100.61423241537173,41.22733594619604,3,102,0
21,169.0613898242638,11.35924067385615,2,65,0
18,182.04708531569042,28.874319438966985,2,75,0
21,170.21529843631043,79.60809090827573,2,97,0
70,85.87640011059369,34.14158730594211,1,87,0
51,100.19005519225377,6.3455757191202,3,64,0
63,192.54944281258875,7.641240252212835,2,68,0
19,129.6455876800009,29.85589769816969,0,119,0
19,109.29491740415686,4.9785047940679314,0,91,0
66,148.73391845323349,38.38699011004129,2,29,0
23,160.2919626943245,153.74222542602294,5,54,0
26,97.14201716286942,12.014586147741529,4,89,0
47,128.77759834479727,18.844387013248614,1,63,0
52,157.06240276868235,47.96093054036371,1,52,0
31,73.58851416160587,3.333987043570883,0,73,0
43,120.49381829704559,57.78121334989963,1,45,0
56,75.42441387797139,36.52045683458379,3,81,0
43,80.65678012292756,7.601948239615117,1,88,0
39,97.47599690078783,23.889137795371777,1,107,0
22,139.0847815151788,23.26606787818146,1,114,0
43,107.11909485447461,12.377039913647124,1,85,0
63,94.06327500126375,169.59444835390516,1,90,1
53,122.06218253299836,44.2842981177096,1,92,0
68,74.12149086934281,45.27304625910092,1,40,0
25,137.1521287133564,19.51129991428987,3,109,0
18,165.2554704783324,39.9613592717542,1,61,0
49,116.83183836047954,45.776081009153785,2,104,0
28,111.89404026799167,5.398753426842926,0,26,0
51,134.93761412862278,10.22888269568875,1,37,0
69,38.861223246738206,10.49630653053544,1,74,0
37,141.4726982639147,21.670525174747752,0,69,0
49,244.07543214979455,39.8667240223951,2,48,0
56,115.09295115541119,4.9295857739641455,1,27,1
26,115.23499865134677,56.832206540065734,2,28,0
69,149.74428000398734,23.991586552261154,3,87,0
29,185.81330672791847,27.67001692984414,0,3,0
64,158.9987137773654,54.305102309274595,4,15,0
55,33.77572485665797,32.406886315527416,4,111,0
26,142.53595350650988,4.501843666600072,2,117,0
59,222.87720580966698,24.002192573546402,1,10,0
29,144.8976418703786,11.82120161691996,0,17,0
52,73.81592346913001,60.27089830138513,2,40,0
72,131.27318497674457,29.530216879790572,4,70,0
72,68.77250994635732,54.797842344710844,3,23,1
67,169.31214757075438,9.19058970938673,1,117,0
46,81.76469647888298,25.057655422822794,1,59,0
49,122.96974538768092,28.996981567731538,1,64,0
35,85.68879992032609,68.72622729189482,2,24,0
70,98.14207769808036,24.888061741951823,3,37,0
45,179.4460258344198,34.13543113543995,0,88,0
61,124.13828659574789,23.24065137671634,0,76,0
38,97.6319010509712,17.5110899782449,3,27,0
60,74.19088116453109,5.219769928874409,3,53,0
30,45.13194054402254,12.183171408892244,2,23,0
59,69.94877465909254,14.045407778477257,2,49,0
20,124.47836965777512,76.32878065078705,1,26,0
23,159.20935074890656,23.86280353696315,1,117,0
38,97.58594030311195,17.035513167893637,4,36,0
45,182.82174402876058,7.539256963477438,1,57,0
58,91.29998311087093,22.10057788025494,1,77,0
38,110.47953108480483,9.006420516644962,4,5,0
19,76.81693118650992,37.40379840134854,1,25,0
36,159.63046938271424,15.187377417729179,1,118,0
43,203.9004245617827,73.11925066569988,1,83,0
48,49.52732156255209,4.538297341580584,2,29,0
54,106.15351725461207,43.169552839203796,1,52,0
32,170.5911938820014,45.083332208091285,2,103,0
52,62.12217914297595,3.3691214502899838,2,24,0
54,142.66735627884344,16.135892265516354,1,36,0
62,168.8588880083028,23.158951290218734,3,29,0
47,123.12915257427349,1.9267877148965127,3,80,0
64,142.0105228376053,0.434879642921853,1,63,0
30,190.43609544510429,3.762211782740659,1,60,0
58,197.93706216404587,1.0013339342302332,2,46,0
20,117.52131147862067,8.3135818277903,0,40,0
23,98.70488602803067,100.92179885838596,4,62,0
67,83.20079555705215,23.823107861625104,2,96,0
45,159.0785660171485,27.85367313335812,1,97,0
53,65.12897768836126,3.124715800053586,2,94,0
52,109.89703848035191,33.314417520867686,1,6,0
57,124.10759083817864,14.297762241879697,3,59,0
31,99.87989949124982,181.69774726909668,1,47,0
28,131.19281060076494,19.059408715663675,0,112,0
20,222.58053273171032,59.887150701840795,2,50,0
67,115.1360563861383,8.400388954450527,0,30,0
30,102.58377490290442,44.37513827347055,0,30,0
50,160.61327297527413,20.535461296473756,1,24,0
43,129.58334576582087,5.152054380496339,1,53,0
27,177.57343084845505,26.311687976625844,1,32,0
41,126.58750479278874,6.608432466746731,2,68,0
22,110.06307168115868,7.175055289953614,1,28,1
28,48.65100447621779,131.73932460492526,1,70,0
25,55.21061224753039,15.307484444978476,1,74,0
64,46.5720523829159,33.1221821405395,3,80,1
50,135.17356665136958,10.393720933884707,4,106,0
70,65.51002080530162,60.52160637951641,1,10,0
42,170.22309463677533,9.844426209294875,2,7,0
29,121.20986259423815,60.91745815847825,3,55,0
52,110.23252323593324,100.83701532684957,1,62,0
70,86.24579699182647,43.67748468525598,4,91,0
48,144.89034993080824,41.00987512142912,0,27,0
19,87.82008721830354,52.28059490048814,3,55,0
35,80.58487983720477,4.442122493903464,1,73,0
70,167.53399682421394,53.5398810598477,1,79,0
47,134.1848464310009,16.763041737600037,1,65,0
72,110.6028228700691,23.728508028879393,1,71,0
47,145.65731938934866,18.066616154532152,2,20,0
18,120.35727492442794,69.50926974632831,2,56,0
67,135.32052601806734,12.327084209841283,0,65,0
61,87.3260839049818,14.200593020523014,2,10,0
58,202.8159443564249,68.9281568649523,1,116,0
73,96.815201292951,7.231098699255394,4,76,0
29,182.24065307799907,31.52358973103142,2,86,0
69,112.44524602782094,15.679208291590927,0,64,0
31,152.2838846261985,25.945888814062556,0,111,0
73,149.36893996104544,12.194615753528954,2,1,0
28,165.87407020600182,39.682056480530775,0,115,0
49,86.3750517134342,3.577793220134488,4,25,0
62,163.02541605115448,48.12825019812112,0,106,0
22,193.8575940364576,7.522113531801486,1,8,0
21,109.65228083032572,32.86654943231158,1,38,0
66,121.3882426856849,15.21435146339469,2,68,0
21,99.06213430079383,32.58054075532251,2,79,0
52,106.142549912596,92.78758508388404,1,2,0
71,188.4569119572996,30.187050111270878,1,43,0
53,79.83061895479183,61.32897698402222,3,101,0
45,82.31524712596912,11.716507204827185,2,22,0
41,184.4360374565751,47.79450077708429,0,113,0
54,144.9819370355345,7.954163791606926,1,85,0
50,204.81480996170097,30.082354836469804,2,117,0
46,101.98245448696588,46.76155996626732,1,108,0
26,125.05124548950278,0.12953042117352448,0,27,0
55,93.57292224912783,16.726856224477203,1,112,0
60,125.73204674590784,14.633087005856584,4,59,0
58,49.036132108627854,33.327444416861795,2,31,0
22,147.39818226620034,16.890086222020297,0,107,0
58,132.93896333969352,53.983581484195874,2,56,0
59,117.69781350136324,37.005353913672764,1,82,0
28,104.38542701601341,51.85378311645315,1,73,0
66,84.20984050527602,17.021754921589697,2,36,0
47,149.10851648131046,42.98632496199467,4,117,0
44,73.15640057186374,8.218680154553851,4,100,0
59,140.47583648196974,163.57713225966128,1,63,0
47,202.9780557923783,8.612152240258503,1,69,0
49,179.42085954577192,22.205430120952723,1,9,0
35,59.79488229317387,59.34946575916638,2,87,0
70,98.53047758626789,24.201592978599624,1,109,0
73,136.8580296222135,14.026118398705556,0,116,0
25,117.18872311942599,42.08339739038257,1,67,0
59,64.02377126870316,5.31280843032096,1,119,0
19,135.41263805893965,4.411482195117316,1,96,0
39,119.59932419534803,16.195131426751693,3,61,0
73,196.57301634415126,56.83191573713851,0,96,0
27,109.87085189530214,37.51625510680262,1,19,0
39,166.72013541306364,25.028864301290774,0,81,0
30,69.31646387480097,7.144802628075085,2,74,0
59,78.87962808413967,22.905610632600357,1,59,0
44,148.8664783923796,24.340506529142914,2,77,0
51,163.34923122429498,18.476128235041283,0,102,0
71,81.70429095702431,11.974130219023536,3,69,0
47,120.96309625935646,12.227822819699902,3,46,0
59,64.73683305883688,1.151186530727602,3,51,1
23,112.75120694778083,13.530567434486775,2,68,0
30,153.47691142496504,33.69778240500233,1,70,0
71,102.60166003455421,7.0021099520645045,2,38,0
66,110.03861176224788,3.5203678806693883,2,64,0
55,74.80818406815793,24.036832702689434,1,35,0
39,94.06566345500298,47.99233926997939,2,113,0
29,190.32443664857354,1.444122139220313,2,64,0
66,122.91699566868532,5.535271869292118,1,100,0
62,79.90768933397607,25.048574747360085,0,46,0
31,107.40912200328033,73.20615905296532,1,47,0
51,56.10289515333751,25.622153652949514,4,35,0
53,79.43361231439151,21.90791306154671,4,68,0
45,174.41358956185815,139.71765073244106,1,74,0
70,114.30070302453579,66.26474091057747,1,68,0
25,195.62920704404826,16.13265247869657,1,100,0
32,116.18608646015777,87.49256331914322,2,61,0
23,118.56085215234016,41.000409004793916,3,98,0
57,145.63576634168493,11.652143455111837,1,7,0
54,13.09649671122395,5.199416349921129,5,43,1
74,128.197572946143,6.8860640951920375,3,85,0
48,118.04054047756193,16.731677375215178,0,46,0
26,179.4415557406059,4.856813452207737,0,88,0
43,158.5871757665447,92.53427317400119,2,71,0
23,74.65233257812798,8.93323698352374,2,58,0
56,169.68554474510321,76.47949319428274,0,67,0
56,109.50741897676019,31.95009256032621,1,108,0
66,83.82187094815819,73.62620932036612,0,81,0
37,127.8841300348481,2.986521455091837,2,118,0
35,111.88922577344727,23.836830412377626,0,12,0
22,181.53861256114095,7.426023708976305,2,97,0
41,133.6248811396484,124.74118328332727,1,107,0
45,128.22635683544024,63.71174600440653,0,111,0
61,156.0258833142176,9.716023924239426,0,65,0
60,163.71486472370847,95.87784498109143,1,59,0
25,151.34420377189196,40.68888494947246,1,70,0
34,176.77853891259815,28.726630835898128,2,109,0
47,144.34729651655152,57.65849952058691,2,104,0
37,126.70605858906808,26.366285546356266,1,112,0
19,169.56688248352117,55.15590934513544,1,116,0
66,116.36415439671445,32.37929306705261,2,75,0
59,121.32986065378647,2.030634147885525,1,31,0
47,188.86307669187659,15.650957946696069,0,18,0
36,184.87696511820926,26.028875378074122,0,107,0
66,119.67296772306709,33.1340096918495,1,19,0
20,101.85793690777533,5.996838333829321,3,9,0
43,178.52694000833992,41.76534420424515,0,57,0
63,152.01673431660856,28.855295633055135,2,89,0
72,132.62325016789453,51.45805320533208,0,88,0
32,107.12509159240221,58.79513314822971,3,31,0
55,133.26786314858376,72.6884224428766,1,60,1
28,119.1316616044919,15.1158308976264,0,107,0
24,93.42647281708017,15.47644459745422,1,96,0
38,125.1616931434894,53.676972614379316,0,110,0
68,130.6169618255843,3.510665766911469,0,92,0
57,104.98419732319076,25.00855375721666,0,11,0
45,156.1530275443807,5.6792156354386565,2,25,0
34,171.55329569243958,12.454319096502095,2,21,0
26,158.7959077462165,110.08603011942203,6,16,1
33,108.95006459144021,6.250491243616539,1,103,0
26,150.23286016753488,6.0318158022665305,2,84,0
28,123.1184558984016,34.23822731479346,0,109,0
57,70.57016085736194,0.8088169878121017,1,39,0
25,146.90917513990982,3.3170855338667047,1,117,0
20,125.84526563827792,46.199445651262685,2,111,0
48,223.7419200827723,45.573779230827625,1,13,0
34,178.2908345311424,9.953604293430423,2,104,0
43,148.44600627738097,41.41824361663776,2,14,1
25,129.96682005152718,26.307964315604647,1,54,1
29,126.54889020232072,0.3492845496813213,0,22,0
43,79.85242385467569,0.12572682855741957,6,70,0
57,50.440510912003575,35.826135209914064,0,3,0
41,85.0976356367374,10.770098328776081,1,101,0
48,118.09131927318279,18.93279518895904,1,57,0
47,35.77842887164064,0.6668583109456081,1,104,0
33,98.22712830909003,28.817124098646904,2,52,1
33,110.09547867502296,21.123234445897083,4,67,0
42,111.38293786058168,28.114014394335154,1,88,0
19,93.53105607247421,8.230937307081657,0,116,0
57,106.33944742474398,1.0757043459957245,3,45,0
53,188.95575312495447,4.431669320737666,1,62,0
35,146.4858112596241,42.606348698505904,0,39,0
39,97.587968924074,82.74702828880272,2,5,0
36,117.26608846552146,5.609406704087756,1,104,0
55,118.86746657390933,68.62162383982177,2,67,0
61,89.28178265039395,30.64437528358743,3,45,0
24,89.23479129024582,98.90598941491116,1,93,0
41,160.42096081306852,2.482125384853077,0,98,0
18,103.20862489932736,32.0466166095866,2,118,0
43,76.21214451876514,39.77288456319233,2,52,0
32,118.27438623722229,4.001122478872871,0,13,0
37,124.72039012516494,4.386060497639503,1,58,0
44,41.09183103224659,14.347188008182192,2,53,0
36,118.37014568731227,20.517331793730396,1,25,0
40,154.7191973739304,40.02407881362182,1,70,0
61,138.04917542087333,36.81392253823491,3,50,0
64,209.19180460779884,46.17751403083305,2,105,0
18,170.04437929248718,41.129099257869214,4,6,0
39,177.95736099003415,7.208223187537345,2,86,0
66,232.00343743657305,118.85550631009347,0,72,0
48,150.32625047098392,9.330925698531534,2,28,0
29,126.52280831730805,26.369759835676785,2,42,0
51,158.9496117372533,29.309175609713737,2,103,0
26,97.63054266420025,56.61775064719674,0,44,0
19,124.30745277979878,57.63614212731839,3,80,0
54,94.09089427686746,17.51298432772875,1,61,0
47,135.91938230251526,34.11659189553975,4,107,0
61,93.92363647920719,2.278210089936856,1,79,0
37,92.5228600055313,6.837516769016554,1,100,0
66,136.53893172422016,2.7942490274792884,0,108,0
42,114.49154236877732,18.99499660656755,3,16,0
60,42.899154571330115,48.44150362214834,1,100,0
23,61.77772314751642,12.206372461533455,1,115,0
23,74.10934034154147,31.274545324221652,1,5,1
62,84.68112375544104,14.179273835760204,2,55,0
65,136.57693317914553,57.95611139329098,1,31,0
71,128.75755388286544,48.57375225476972,0,117,0
36,162.61117486796797,66.77365733035546,3,42,0
19,150.11207291767084,6.88155679238742,1,23,0
73,162.87611824730632,9.583774850662131,0,12,0
52,144.3358476583649,1.6365903802923603,0,95,1
32,128.3871723636596,4.059770873099806,0,7,0
61,163.97406969150623,8.463592844628035,1,37,0
69,156.776511669604,57.21153720668769,2,66,0
34,135.04381470215964,41.11720187836491,2,6,0
61,170.84287483440568,19.613639080359256,1,21,0
62,26.16847029986414,36.96609241063306,2,119,0
46,108.381473034382,38.29426863640529,2,55,0
54,107.76838137393077,51.67620912007915,1,37,0
33,166.10731509926282,10.180098894006447,1,104,0
70,182.85579987803078,1.3155043918806433,4,10,1
74,61.992825191589496,24.902516512142512,2,32,0
73,176.44668696597103,18.158887215673197,0,103,0
60,73.14219255894925,10.559943450611204,0,90,0
20,74.3513901775671,30.32624533581492,2,52,0
38,110.6285719069054,19.192428162586264,2,117,0
43,107.27174111469662,50.10900575019505,2,69,0
72,57.66330881132494,15.82840291753229,1,89,0
49,145.99511893970268,3.795124600197072,5,118,0
48,147.1760969890641,0.6251051941025885,1,61,0
26,162.16166384654684,9.772689652603871,1,58,0
63,102.6617868088854,15.032637009509115,1,79,0
37,118.41669140110206,56.12824303141335,1,8,0
23,118.7829134038943,17.567165819764497,1,52,0
74,187.5198176587386,20.1010574567477,1,83,0
28,10.0,6.7841399191305305,2,46,1
18,81.72222604043586,51.8026870227703,4,85,0
22,120.22163371167191,45.68732271509352,3,48,0
43,76.57719060337988,122.8754436631006,1,24,0
23,109.6671857091553,57.72778350844555,2,18,0
66,114.95697854520363,82.64146394202484,0,65,0
47,93.69255564830125,3.3804932350138674,3,24,1
36,122.5787570441069,54.03099426199998,1,44,0
18,145.12597111031255,1.1054353155944945,1,62,0
45,110.54934219875992,181.11837259149937,0,6,0
26,101.87221064125058,18.005348186480514,1,51,0
73,113.36940333384511,4.980221753031202,1,38,0
34,119.70254613417643,4.188744006770234,2,38,0
45,50.38721738662312,79.18244156382977,3,109,0
19,138.46215671845115,24.496633637925942,4,111,0
25,101.95995082212822,0.15979511089675258,1,36,0
29,170.46140299244206,44.37320208957209,2,105,0
20,143.64213902569898,43.793774907298506,3,27,0
59,166.8026561687862,22.326651485633644,1,42,0
71,79.55984825140366,6.397011202003758,1,112,0
74,105.14453435250294,6.643403136934171,1,13,0
33,70.30166050170364,14.050340670041486,2,46,0
62,91.79235164282696,23.389732909612817,0,96,0
46,170.08421698034368,115.79972603603552,3,112,1
20,179.4996231168998,30.351214935764123,0,113,0
23,74.07466820782162,7.2244755188054475,5,105,0
49,101.66889326730866,28.5821665794129,2,115,0
42,116.95217311904203,99.31323215923294,4,56,0
18,143.42422567239126,7.223251465547713,2,39,0
71,49.6075894585403,6.506837006468658,1,46,0
59,55.87999673886246,0.9965397282379439,3,15,0
46,139.5850457548961,26.25590530208461,2,17,0
74,42.03845724328302,1.4166688429871979,1,116,0
73,102.12810375444519,156.25111757057397,0,23,0
73,126.48367234235363,68.18034047064872,0,74,0
32,136.6266387973247,4.519926318977062,2,28,0
68,114.33127617824672,8.206732988476164,1,80,0
46,105.36973123809878,8.992236342268106,4,56,0
59,153.78283438865918,3.2963068709769496,3,13,0
66,131.4082370546303,49.05876579205388,2,45,0
27,94.1193351219416,45.23823674168831,1,87,0
43,121.50891586728953,9.346528211235615,0,96,0
25,135.3267609062477,44.82958661420846,0,35,0
33,188.72948965805526,32.832266661245534,0,36,0
41,151.45294673166316,11.841857613874136,1,87,0
66,168.58227423815777,18.436318205473476,2,51,0
67,95.57570414801481,97.77245765591475,1,9,0
40,99.0326837497999,96.04050037579538,2,15,0
36,110.58480028748039,56.243591145198515,2,45,0
48,114.25709413447345,9.310649895963461,2,33,0
69,79.67900168788438,27.314594753779993,0,15,0
73,170.63734506227274,77.62817593287431,4,94,0
30,155.33406551035168,9.102397896625952,0,55,1
28,107.77288554793971,34.23717609351751,1,85,0
58,145.66842596055415,5.182524342722298,3,1,0
35,128.91596652015352,25.545209496975612,1,48,0
29,148.79311923725498,44.709915269925155,1,57,0
19,66.2277150589748,207.3761056595505,1,69,0
40,114.17355707210261,21.164090875209034,2,116,0
40,117.67845888376819,99.88140621821776,1,55,0
50,144.94568398446606,59.348902833865495,0,59,0
29,94.86249595271467,36.88111401267837,1,107,0
58,20.002771036704146,17.208212730277925,3,48,0
56,76.73201129268318,59.53279845599687,2,47,0
44,117.5580805715637,77.1171608580451,3,20,1
28,122.55536902013327,14.791767775884605,2,86,1
46,187.34992490499937,25.64689461448841,1,3,0
56,143.30985762632395,30.897521995736184,1,27,0
39,123.26121116925957,92.95410590874917,1,50,1
33,118.70434892874249,20.870454118462007,0,52,0
46,164.1673352867877,32.66780383298046,0,5,0
38,96.39558191370247,125.92076528914505,0,63,0
40,114.38864849037604,69.2606448175114,1,116,0
37,76.42967519446793,5.161992348791868,2,13,0
35,176.75624194781216,32.082230872303136,1,59,0
58,135.69995748006454,88.32575615874298,6,70,0
44,91.69906815984217,20.39040894336268,1,39,0
44,115.42179958726769,34.810056206126795,0,69,0
55,140.3860305282512,89.88337375832292,1,41,0
38,109.97124349110898,26.05600287436739,2,19,0
23,98.62117513149596,49.80843164825635,2,101,0
66,93.82905256062674,3.7554912821600985,3,119,0
21,133.5584759696446,31.481316316622493,0,46,0
50,105.6778288315726,7.436721524497355,1,12,0
33,101.84969060949015,37.2002390998905,1,20,0
30,66.55752979778377,10.929724893499817,2,107,0
20,123.10562306108679,6.9162192958202695,0,105,0
69,112.75106244832367,23.560862941727745,1,59,0
42,107.13406605432141,47.44013743185487,1,104,0
37,127.95082709954873,72.4225829702279,2,27,1
60,149.9200905094359,7.7553890702666815,1,48,0
20,148.06261887761875,8.329965604731443,1,14,0
50,142.1091400359905,286.84025321008477,2,65,1
46,110.37318885457115,25.87358470623488,2,84,0
49,97.32006656235032,15.095148699956937,4,115,0
25,78.2433743471025,7.496897566798846,1,90,0
72,96.27373970647672,41.03164714046892,0,80,0
31,120.78600380546278,14.268873771433155,1,81,0
56,88.54855513390069,25.62201158020637,1,75,0
60,123.84228556469772,0.3409375866055622,0,50,1
37,81.38173288352543,5.325526695080169,3,60,0
25,53.56032443971911,4.153783772760944,0,21,0
34,152.7762448345918,17.965625865429097,0,3,0
63,101.02341618536622,28.729636478122384,1,94,0
69,86.51865387104436,13.111260048716941,1,60,0
71,76.24611434810247,7.516119944280215,3,104,0
30,136.92143898921603,20.744715011118004,0,15,0
52,174.9963084587187,82.04820490045904,1,47,0
26,103.87704555975422,21.700019036283685,1,31,0
58,111.37746501349673,8.200161712622783,2,101,0
41,162.86527359556288,10.549358113423398,0,45,0
58,47.582171825667515,15.561656658938038,1,76,0
57,198.67474571650666,1.625878231691661,2,11,0
74,217.76401209305476,13.95875449325018,1,63,0
45,11.746498823196688,18.527880036459266,0,53,0
37,116.09987084332973,91.8741007334905,1,73,0
48,91.24211872521747,74.97754379650286,1,70,0
27,109.40912916381065,25.842296171296702,1,13,0
24,103.26459721536307,17.090684969325263,3,6,1
47,152.47036393917432,9.102583170239816,3,15,0
65,115.49720372128037,16.656089354759683,3,26,0
48,83.56371143200174,2.7765590862994136,3,87,0
62,113.11259354819504,8.018328706692632,0,33,0
28,140.5913694784964,25.805494969571807,0,116,0
43,72.65114688938873,116.57129687751937,0,11,0
52,54.150652441200776,62.711564705584735,2,61,0
37,199.7097120334128,60.97429785641713,3,86,0
18,94.30293281166254,34.521860526715884,1,7,0
22,114.50588052321909,121.74499189036861,2,62,0
70,104.0881837669771,13.720136256684265,2,9,1
52,141.92350816328567,4.109190033769608,1,94,0
33,190.91159692364175,6.123620579762661,0,56,0
32,143.19735366917138,1.2312881189876201,1,103,0
20,59.26539409840036,19.98480055775981,2,79,0
71,64.63506291965881,51.53055548760681,1,38,0
24,104.04140898692334,15.999370082947967,3,19,0
61,109.27067201866933,50.5898504242035,1,19,1
31,51.12194921813598,24.836549986574543,4,4,0
37,152.7736368069776,8.31138488870805,0,36,0
33,76.54717768474086,18.400460534063775,0,87,0
64,179.7320624850302,1.2647544447984802,1,43,0
19,192.82530388822883,6.571594822717925,2,18,0
38,110.0698586947129,61.444946710442764,1,10,0
33,137.5589056167274,49.81804408375953,3,53,0
33,70.72211111663194,73.03223740182288,2,25,0
28,144.94705305916457,35.55451624803553,3,88,0
70,100.0723030626252,6.757184542336809,2,41,0
39,76.51058713646586,122.24705874619515,0,15,0
41,108.42660046988064,4.119740250683677,3,33,0
39,101.37007966378548,15.462883209654125,4,53,0
73,106.99362387984982,2.0810488098478044,2,5,0
37,157.98719611265437,19.85756056626167,0,14,0
37,88.58769629457069,3.492601070254663,1,115,0
36,189.40091999095503,8.685811746659247,3,42,0
36,66.99761468698586,47.10545989254567,1,90,0
23,184.61721092714382,10.440368818620923,1,109,0
52,79.33957512373226,0.6347151485194772,2,14,0
19,119.95947069853537,36.204304556244,1,82,0
30,100.39215546087921,15.703453946243114,0,100,0
29,106.25085313848581,7.88182619205022,1,3,0
34,152.05428945422196,22.146583737992184,0,37,0
61,179.99307188915242,16.382545383439773,4,17,1
52,167.6209881982257,50.93249436963889,2,4,0
74,103.80574670632609,30.264288571797135,1,35,1
38,127.37020889618213,14.995256469321625,0,22,0
70,88.71688505326551,3.81461097694163,1,107,0
20,80.33798749701221,7.864274590299996,1,29,0
46,74.14796377085324,23.041999783112857,1,89,0
63,102.49706772063483,45.136702415539375,1,7,0
48,129.98422524059768,38.005130144306136,2,74,1
71,43.52739360993981,18.40333707334876,0,83,0
35,118.14585189676937,51.501278062684,2,19,1
19,180.64100498198098,10.320389875360046,2,52,0
62,164.876442762965,2.498165579235379,3,111,0
21,96.59263693893337,48.758316278162944,1,74,0
61,64.12508362868856,43.52397181790673,0,97,0
59,138.39321225859305,6.620773782820393,1,51,0
66,27.302869991699993,8.026378663928108,3,29,0
45,164.4061646353071,82.61677775415582,4,56,0
69,111.45650168467039,43.74692964454647,3,49,0
27,193.25201282309604,10.286303049951062,0,117,0
42,50.921380576941374,7.820208038096693,1,51,0
24,156.72584900831333,86.17412400916258,2,75,0
61,115.97964652743207,39.737192592463046,0,70,0
58,106.75797874111679,3.452134437575283,1,45,0
63,65.20626139151422,2.950365603585265,3,45,0
61,143.82991626846865,18.387608968494014,1,101,0
35,147.04549539107433,40.578052712606414,1,25,0
21,191.40511207863557,25.705433792357432,2,50,0
70,160.3220105144237,15.254421024247668,2,80,0
46,96.2441868417706,53.92187989512418,1,7,0
23,79.8454966552994,26.495683092545935,2,81,0
70,65.26034265910454,42.079416937759675,1,100,0
74,178.9289738255788,1.1342227470599986,3,53,0
43,88.87302862888536,41.2801369223496,0,70,0
61,179.20919475885228,55.59992223561697,2,58,0
20,141.00288163448266,76.82117481687396,4,80,0
23,133.19611526375843,16.295498859991707,0,7,0
33,107.72526749758806,50.044032527372465,3,74,0
55,146.42691652009003,5.06704609764775,1,55,0
25,119.38116948652791,46.897116023362635,0,5,0
19,105.23146834124758,3.146746440230658,4,96,0
56,147.840191465928,68.00694316574035,0,19,0
61,114.24111563115478,48.80000736815758,0,71,0
60,88.06660885044693,4.1908820619877005,0,102,0
63,143.99307101842606,9.11499121545852,1,110,0
63,117.44057377485738,1.7484074260033646,1,75,0
52,139.55640047031218,37.11757477638485,1,86,0
47,101.84560566583254,69.35806942886956,3,70,0
66,71.63514781276177,32.34030040202207,2,93,0
37,189.402958500571,10.021553780895797,0,117,0
23,181.864456430543,18.794564418861302,3,55,0
60,155.35139845047846,88.93443618344703,2,50,0
